districtid,weekid,statemean,statestdev
604,19,1900.68,4112.42
604,20,1887.68,3595.04
604,21,2056.53,3417.45
604,22,2349.03,3372.32
604,23,2499.97,3788.16
604,24,2606.38,4060.33
604,25,3371.94,4796.8
605,1,0,0.0
605,2,0,0.0
605,3,0,0.0
605,4,0,0.0
605,5,0,0.0
605,6,0,0.0
605,7,13.69,53.18
605,8,13.12,41.48
605,9,26.02,89.64
605,10,30.92,88.36
605,11,29.63,78.78
605,12,26.2,59.31
605,13,27.71,70.09
605,14,21.2,55.4
605,15,24.2,53.58
605,16,31.96,67.8
605,17,50.76,100.59
605,18,89.18,160.75
605,19,100.37,179.01
605,20,109.92,214.76
605,21,107.71,199.25
605,22,121.82,203.18
605,23,144.14,240.49
605,24,174.45,273.84
605,25,213.29,351.15
606,1,0,0.0
606,2,0,0.0
606,3,0,0.0
606,4,0,0.0
606,5,0,0.0
606,6,0,0.0
606,7,18.28,48.85
606,8,27.81,61.94
606,9,38.56,71.03
606,10,55.28,68.73
606,11,58.34,72.22
606,12,52.69,84.95
606,13,63,99.63
606,14,65.59,87.8
606,15,73.72,97.2
606,16,77.66,80.8
606,17,128.03,164.63
606,18,147.31,195.28
606,19,210.69,295.75
606,20,246.69,309.87
606,21,248.88,276.45
606,22,266.78,277.99
606,23,285.19,333.93
606,24,291.88,409.02
606,25,325.56,441.64
607,1,0,0.0
607,2,0,0.0
607,3,0,0.0
607,4,0,0.0
607,5,0,0.0
607,6,0,0.0
607,7,13.69,53.18
607,8,13.14,41.47
607,9,26.06,89.63
607,10,31,88.34
607,11,29.76,78.74
607,12,26.14,59.33
607,13,27.71,70.09
607,14,21.24,55.39
607,15,24.29,53.54
607,16,31.98,67.8
607,17,50.55,100.67
607,18,88.39,161.02
607,19,100.12,179.08
607,20,108.96,214.78
607,21,107.41,199.33
607,22,121.2,203.31
607,23,143.65,240.59
607,24,175.08,273.66
607,25,212.55,351.29
608,1,0,0.0
608,2,0,0.0
608,3,0,0.0
608,4,0,0.0
608,5,0,0.0
608,6,0,0.0
608,7,13.69,53.18
608,8,13.16,41.46
608,9,26.12,89.62
608,10,30.98,88.34
608,11,29.8,78.72
608,12,26.22,59.3
608,13,27.71,70.09
608,14,21.2,55.4
608,15,24.14,53.59
608,16,32.12,67.74
608,17,50.82,100.57
608,18,89.41,160.63
608,19,101.04,178.73
608,20,111.33,214.34
608,21,108.18,199.09
608,22,122.14,203.08
608,23,144.57,240.35
608,24,175.43,273.53
608,25,214.84,350.59
609,1,0,0.0
609,2,0,0.0
609,3,0,0.0
609,4,0,0.0
609,5,0,0.0
609,6,0,0.0
609,7,0,0.0
609,8,0,0.0
609,9,0,0.0
609,10,0,0.0
609,11,0,0.0
609,12,3.14,6.51
609,13,11.57,13.12
609,14,3.86,2.8
609,15,1.43,1.92
609,16,2,2.93
609,17,8.71,13.92
609,18,7.86,11.42
609,19,11,22.61
609,20,7.29,17.05
609,21,21.43,34.18
609,22,20.86,28.54
609,23,26.57,40.74
609,24,14,23.48
609,25,8.43,12.68
610,1,0,0.0
610,2,0,0.0
610,3,0,0.0
610,4,0,0.0
610,5,0,0.0
610,6,0,0.0
610,7,13.63,53.19
610,8,13.16,41.46
610,9,26.14,89.61
610,10,30.98,88.34
610,11,29.69,78.76
610,12,26.16,59.33
610,13,27.67,70.11
610,14,21.22,55.39
610,15,24.22,53.57
610,16,32.1,67.75
610,17,50.84,100.56
610,18,89.1,160.79
610,19,101.06,178.72
610,20,111.1,214.44
610,21,108.31,199.03
610,22,121.08,203.33
610,23,143.57,240.6
610,24,172.9,273.97
610,25,211.53,351.35
611,1,0,0.0
611,2,0,0.0
611,3,0,0.0
611,4,0,0.0
611,5,0,0.0
611,6,0,0.0
611,7,21.29,30.55
611,8,43.29,41.82
611,9,8.81,11.39
611,10,4.62,7.88
611,11,8.9,13.19
611,12,13.38,15.72
611,13,25.52,39.82
611,14,42.24,58.42
611,15,52.24,61.58
611,16,49.19,66.32
611,17,68.38,96.16
611,18,101.76,130.74
611,19,136.14,140.89
611,20,207.33,230.17
611,21,278.19,329.43
611,22,333.24,382.42
611,23,500,523.82
611,24,479.1,387.59
611,25,504,399.77
612,1,0,0.0
612,2,0,0.0
612,3,0,0.0
612,4,0,0.0
612,5,0,0.0
612,6,0,0.0
612,7,8.3,21.5
612,8,11.97,29.51
612,9,11.93,15.31
612,10,23.58,21.79
612,11,22.72,19.13
612,12,32.2,33.95
612,13,40.41,49.4
612,14,53.92,70.4
612,15,59.23,102.08
612,16,67.41,107.42
612,17,114.96,172.72
612,18,159.57,215.12
612,19,222,316.33
612,20,334.97,388.79
612,21,385.89,540.11
612,22,426.74,609.21
612,23,430.89,608.1
612,24,492.23,635.37
612,25,535.84,747.39
613,1,0,0.0
613,2,0,0.0
613,3,0,0.0
613,4,0,0.0
613,5,0,0.0
613,6,0,0.0
613,7,13.67,53.18
613,8,13.14,41.47
613,9,26.14,89.61
613,10,30.98,88.34
613,11,29.8,78.72
613,12,25.78,59.41
613,13,27.47,70.17
613,14,21.14,55.42
613,15,24.14,53.59
613,16,31.94,67.81
613,17,50.25,100.74
613,18,87.08,161.02
613,19,100.78,178.85
613,20,110.61,214.62
613,21,108.39,198.99
613,22,122.25,203.03
613,23,144.82,240.26
613,24,175.71,273.41
613,25,214.82,350.6
614,1,0,0.0
614,2,0,0.0
614,3,0,0.0
614,4,0,0.0
614,5,0,0.0
614,6,0,0.0
614,7,8.3,21.5
614,8,11.92,29.53
614,9,11.93,15.31
614,10,23.69,21.72
614,11,22.69,19.16
614,12,32.38,33.84
614,13,40.66,49.27
614,14,53.91,70.41
614,15,59.08,102.11
614,16,67.05,107.54
614,17,115.08,172.66
614,18,160.66,214.79
614,19,224.04,316.2
614,20,340.97,388.14
614,21,390.28,539.16
614,22,431.41,608.01
614,23,436.28,607.0
614,24,497.2,634.57
614,25,540.96,746.89
615,1,0,0.0
615,2,0,0.0
615,3,0,0.0
615,4,0,0.0
615,5,0,0.0
615,6,0,0.0
615,7,5.49,8.8
615,8,3.49,3.37
615,9,14.81,11.77
615,10,32.32,26.02
615,11,30.38,16.28
615,12,33.68,22.11
615,13,39.08,24.79
615,14,32.54,19.39
615,15,39.65,34.03
615,16,66.22,66.71
615,17,96.11,121.81
615,18,266.11,311.89
615,19,302.59,375.57
615,20,487.3,528.79
615,21,564.54,519.83
615,22,694.46,574.53
615,23,481.51,387.65
615,24,349.24,313.12
615,25,345.76,278.51
616,1,0,0.0
616,2,0,0.0
616,3,0,0.0
616,4,0,0.0
616,5,0,0.0
616,6,0,0.0
616,7,5.51,8.78
616,8,3.43,3.4
616,9,15.3,11.56
616,10,32.81,25.62
616,11,31.57,15.84
616,12,33.81,22.01
616,13,38.62,25.13
616,14,32.24,19.65
616,15,39.76,33.93
616,16,66.51,66.51
616,17,96.43,121.6
616,18,267.38,311.05
616,19,304.68,374.51
616,20,489.03,527.63
616,21,572.78,514.56
616,22,702.11,568.98
616,23,484.24,385.21
616,24,349.35,313.03
616,25,346.08,278.25
617,1,0,0.0
617,2,0,0.0
617,3,0,0.0
617,4,0,0.0
617,5,0,0.0
617,6,0,0.0
617,7,13.69,53.18
617,8,13.16,41.46
617,9,26.14,89.61
617,10,30.96,88.35
617,11,29.75,78.74
617,12,25.86,59.4
617,13,27.1,70.2
617,14,21.14,55.42
617,15,24.2,53.58
617,16,31.88,67.83
617,17,50.57,100.67
617,18,88.51,160.99
617,19,100,179.1
617,20,110.84,214.54
617,21,108.41,198.98
617,22,121.39,203.28
617,23,144.57,240.35
617,24,175.18,273.63
617,25,214.2,350.87
618,1,0,0.0
618,2,0,0.0
618,3,0,0.0
618,4,0,0.0
618,5,0,0.0
618,6,0,0.0
618,7,0,0.0
618,8,0,0.0
618,9,0,0.0
618,10,0,0.0
618,11,0.12,0.44
618,12,1.71,5.97
618,13,1.79,5.52
618,14,1.96,4.49
618,15,1.75,4.05
618,16,3.42,9.68
618,17,3.42,9.94
618,18,12.88,43.23
618,19,19.83,63.87
618,20,22.67,41.75
618,21,18.46,25.27
618,22,22.54,29.22
618,23,23.42,33.24
618,24,27.12,40.1
618,25,42.88,70.65
619,1,0,0.0
619,2,0,0.0
619,3,0,0.0
619,4,0,0.0
619,5,0,0.0
619,6,0,0.0
619,7,0,0.0
619,8,1,1.21
619,9,2.36,3.42
619,10,9.64,15.67
619,11,11,14.43
619,12,7.64,6.92
619,13,8.64,9.87
619,14,13,13.87
619,15,20.82,27.18
619,16,13.09,11.2
619,17,11.64,17.48
619,18,23.55,34.18
619,19,48.91,66.08
619,20,49.27,48.8
619,21,54.64,38.17
619,22,63.27,37.08
619,23,78.73,73.83
619,24,75.64,77.52
619,25,106.18,79.42
620,1,0,0.0
620,2,0,0.0
620,3,0,0.0
620,4,0,0.0
620,5,0,0.0
620,6,0,0.0
620,7,3.38,5.49
620,8,6.66,12.13
620,9,9.79,11.68
620,10,29.14,38.13
620,11,32.9,40.59
620,12,78.24,146.94
620,13,54.31,79.85
620,14,63.83,95.53
620,15,110.1,259.34
620,16,328.1,1043.72
620,17,500.55,1525.53
620,18,796.93,2277.81
620,19,1065.41,2447.43
620,20,1297.41,2459.59
620,21,1448.1,2612.9
620,22,1612.62,2733.97
620,23,1713.21,3176.34
620,24,1839.28,3307.46
620,25,2074.97,3560.9
621,1,0,0.0
621,2,0,0.0
621,3,0,0.0
621,4,0,0.0
621,5,0,0.0
621,6,0,0.0
621,7,13.69,53.18
621,8,13.14,41.47
621,9,26.14,89.61
621,10,30.94,88.36
621,11,29.73,78.75
621,12,26.1,59.35
621,13,27.61,70.13
621,14,21.22,55.39
621,15,24.12,53.6
621,16,31.94,67.81
621,17,48.9,100.49
621,18,88.08,161.07
621,19,100.41,178.99
621,20,110.65,214.61
621,21,107.51,199.31
621,22,121.47,203.27
621,23,143.35,240.62
621,24,171.45,273.67
621,25,208.75,350.74
622,1,0,0.0
622,2,0,0.0
622,3,0,0.0
622,4,0,0.0
622,5,0,0.0
622,6,0,0.0
622,7,6.79,12.6
622,8,7.74,8.9
622,9,14.63,22.83
622,10,22.53,29.33
622,11,38.58,29.75
622,12,49.79,29.58
622,13,66.58,64.59
622,14,43.89,37.43
622,15,53.47,61.95
622,16,61.16,65.72
622,17,98.42,119.51
622,18,149.89,213.52
622,19,201.37,251.12
622,20,188.63,275.27
622,21,176.32,199.14
622,22,188.47,188.4
622,23,205.37,233.95
622,24,227.79,274.57
622,25,306.05,444.63
623,1,0,0.0
623,2,0,0.0
623,3,0,0.0
623,4,0,0.0
623,5,0,0.0
623,6,0,0.0
623,7,8.28,21.5
623,8,11.93,29.53
623,9,11.89,15.33
623,10,23.57,21.8
623,11,22.76,19.09
623,12,32.28,33.91
623,13,40.68,49.26
623,14,54.22,70.24
623,15,59.57,101.94
623,16,67.46,107.39
623,17,115.2,172.59
623,18,161.19,214.49
623,19,225.69,315.37
623,20,341.16,388.0
623,21,390.64,538.97
623,22,430.69,608.37
623,23,435.85,607.22
623,24,498.68,633.77
623,25,543.19,745.86
624,1,0,0.0
624,2,0,0.0
624,3,0,0.0
624,4,0,0.0
624,5,0,0.0
624,6,0,0.0
624,7,0,0.0
624,8,0,0.0
624,9,0,0.0
624,10,0,0.0
624,11,0.12,0.44
624,12,1.71,5.97
624,13,1.79,5.52
624,14,1.96,4.49
624,15,1.75,4.05
624,16,3.42,9.68
624,17,3.42,9.94
624,18,12.83,43.25
624,19,19.79,63.88
624,20,22.79,41.69
624,21,18.46,25.27
624,22,22.54,29.22
624,23,23.46,33.21
624,24,26.5,40.35
624,25,42.42,70.84
625,1,0,0.0
625,2,0,0.0
625,3,0,0.0
625,4,0,0.0
625,5,0,0.0
625,6,0,0.0
625,7,8.27,21.51
625,8,11.74,29.54
625,9,11.68,15.31
625,10,23.27,21.76
625,11,22.35,19.25
625,12,31.97,33.98
625,13,40.36,49.41
625,14,54.07,70.33
625,15,58.99,102.13
625,16,67.15,107.51
625,17,115,172.7
625,18,160.47,214.88
625,19,223.41,316.34
625,20,338.05,389.32
625,21,387.86,540.02
625,22,426.31,609.19
625,23,434.05,607.89
625,24,495.84,635.08
625,25,541.84,746.54
626,1,0,0.0
626,2,0,0.0
626,3,0,0.0
626,4,0,0.0
626,5,0,0.0
626,6,0,0.0
626,7,13.69,53.18
626,8,13.16,41.46
626,9,26.06,89.63
626,10,30.92,88.36
626,11,29.69,78.76
626,12,26.16,59.33
626,13,27.71,70.09
626,14,21.24,55.39
626,15,24.27,53.55
626,16,32.12,67.74
626,17,50.78,100.58
626,18,89.12,160.78
626,19,100.84,178.83
626,20,111.1,214.44
626,21,107.94,199.18
626,22,121.45,203.27
626,23,145.02,240.17
626,24,175.71,273.41
626,25,214.92,350.55
627,1,0,0.0
627,2,0,0.0
627,3,0,0.0
627,4,0,0.0
627,5,0,0.0
627,6,0,0.0
627,7,18.25,48.86
627,8,27.78,61.95
627,9,38.19,71.17
627,10,53.69,69.38
627,11,54.59,71.88
627,12,51.06,85.08
627,13,60.66,99.83
627,14,64.22,88.15
627,15,71.78,97.65
627,16,74.88,81.37
627,17,126.16,165.51
627,18,146.56,195.75
627,19,208.06,296.96
627,20,240.97,312.03
627,21,243.94,278.15
627,22,249.75,273.03
627,23,274.94,335.62
627,24,285.47,410.91
627,25,322.03,442.92
628,1,0,0
628,2,0,0
628,3,0,0
628,4,0,0
628,5,0,0
628,6,0,0
628,7,0,0
628,8,0,0
628,9,0,0
628,10,0,0
628,11,0,0
628,12,0,0
628,13,0,0
628,14,0,0
628,15,0,0
628,16,0,0
628,17,0,0
628,18,0,0
628,19,0,0
628,20,0,0
628,21,0,0
628,22,0,0
628,23,0,0
628,24,0,0
628,25,0,0
629,1,0,0.0
629,2,0,0.0
629,3,0,0.0
629,4,0,0.0
629,5,0,0.0
629,6,0,0.0
629,7,1.43,5.69
629,8,1.78,4.49
629,9,2.65,4.94
629,10,5.57,6.48
629,11,10.3,16.09
629,12,15.22,19.61
629,13,23.87,18.24
629,14,9.91,17.58
629,15,12.22,13.3
629,16,17.3,24.99
629,17,39.65,39.83
629,18,73.91,75.08
629,19,106.17,162.41
629,20,180.22,193.35
629,21,229.61,264.57
629,22,218.96,253.74
629,23,276.13,353.67
629,24,342.52,376.25
629,25,546.22,698.04
630,1,0,0.0
630,2,0,0.0
630,3,0,0.0
630,4,0,0.0
630,5,0,0.0
630,6,0,0.0
630,7,124.24,498.56
630,8,233,782.7
630,9,307.85,1000.78
630,10,484.62,1764.51
630,11,527.76,1694.81
630,12,521,1585.29
630,13,633.76,1781.2
630,14,693.88,1770.97
630,15,909.94,2236.19
630,16,1201.35,2823.0
630,17,1366.06,3088.98
630,18,1595.82,3459.66
630,19,1920.76,4104.99
630,20,1918.12,3583.74
630,21,2093.56,3402.71
630,22,2397.74,3351.53
630,23,2553.24,3769.58
630,24,2706.29,4042.29
630,25,3497,4777.09
631,1,0,0.0
631,2,0,0.0
631,3,0,0.0
631,4,0,0.0
631,5,0,0.0
631,6,0,0.0
631,7,13.69,53.18
631,8,13.16,41.46
631,9,26.14,89.61
631,10,30.86,88.38
631,11,29.73,78.75
631,12,26.2,59.31
631,13,27.71,70.09
631,14,21.22,55.39
631,15,24.27,53.55
631,16,32.06,67.76
631,17,50.75,100.6
631,18,89.12,160.78
631,19,100.69,178.89
631,20,111.24,214.38
631,21,106.9,199.4
631,22,121.69,203.22
631,23,144.69,240.31
631,24,175.86,273.33
631,25,214.49,350.75
632,1,0,0.0
632,2,0,0.0
632,3,0,0.0
632,4,0,0.0
632,5,0,0.0
632,6,0,0.0
632,7,0.43,0.73
632,8,18.71,45.43
632,9,4.43,9.65
632,10,2.71,1.83
632,11,8.86,7.64
632,12,36.86,20.4
632,13,9.43,8.78
632,14,13,12.21
632,15,17.71,9.92
632,16,26.14,15.51
632,17,51.86,42.76
632,18,84.14,48.68
632,19,144.14,96.42
632,20,167.86,153.89
632,21,96.14,93.47
632,22,123.43,112.45
632,23,191.71,172.42
632,24,319.71,295.32
632,25,483.86,476.91
633,1,0,0.0
633,2,0,0.0
633,3,0,0.0
633,4,0,0.0
633,5,0,0.0
633,6,0,0.0
633,7,0,0.0
633,8,1.09,1.16
633,9,2.18,3.49
633,10,9.73,15.62
633,11,11.64,14.08
633,12,7.27,7.05
633,13,7.82,9.6
633,14,13.73,13.53
633,15,21,27.09
633,16,13.55,10.88
633,17,12.18,17.26
633,18,23.09,34.25
633,19,39,55.57
633,20,42.36,43.53
633,21,52,38.84
633,22,58.64,37.39
633,23,73.09,74.5
633,24,57.36,52.85
633,25,95.73,75.98
634,1,0,0.0
634,2,0,0.0
634,3,0,0.0
634,4,0,0.0
634,5,0,0.0
634,6,0,0.0
634,7,18.28,48.85
634,8,27.78,61.95
634,9,37.84,71.24
634,10,53.19,69.33
634,11,56.66,72.86
634,12,52.09,85.12
634,13,60.88,99.88
634,14,64.19,88.15
634,15,71.16,97.53
634,16,74.72,81.31
634,17,125.53,165.64
634,18,145.03,196.4
634,19,210.06,296.11
634,20,245.03,310.85
634,21,249.09,276.31
634,22,266.34,278.3
634,23,284.56,334.33
634,24,289.12,410.24
634,25,325.31,441.76
635,1,0,0.0
635,2,0,0.0
635,3,0,0.0
635,4,0,0.0
635,5,0,0.0
635,6,0,0.0
635,7,3.71,9.13
635,8,14.19,21.27
635,9,10.1,16.98
635,10,10.52,17.33
635,11,37.43,89.51
635,12,94.9,214.89
635,13,132.38,307.33
635,14,164.76,309.61
635,15,151.86,291.92
635,16,147.57,255.68
635,17,188.67,243.52
635,18,233.48,279.62
635,19,235.9,277.73
635,20,244.71,294.53
635,21,237.43,243.88
635,22,254.24,209.55
635,23,319.14,211.64
635,24,397.9,243.51
635,25,563.1,361.16
636,1,0,0.0
636,2,0,0.0
636,3,0,0.0
636,4,0,0.0
636,5,0,0.0
636,6,0,0.0
636,7,5.35,8.83
636,8,3.51,3.35
636,9,15.3,11.56
636,10,32.3,26.04
636,11,31.03,16.45
636,12,33.76,22.06
636,13,38.68,25.11
636,14,32.11,19.71
636,15,39.68,34.0
636,16,66.41,66.59
636,17,96.32,121.67
636,18,266.73,311.5
636,19,302.54,375.59
636,20,484.86,530.07
636,21,560.78,520.58
636,22,687.65,576.19
636,23,472.38,390.49
636,24,345.62,315.15
636,25,342.27,280.34
637,1,0,0.0
637,2,0,0.0
637,3,0,0.0
637,4,0,0.0
637,5,0,0.0
637,6,0,0.0
637,7,8.3,21.5
637,8,11.95,29.52
637,9,11.91,15.32
637,10,23.59,21.79
637,11,22.73,19.12
637,12,32.42,33.81
637,13,40.72,49.23
637,14,54.2,70.25
637,15,59.5,101.98
637,16,67.61,107.31
637,17,115.01,172.69
637,18,161.03,214.59
637,19,224.55,316.01
637,20,338,389.33
637,21,388.04,539.98
637,22,428.41,609.09
637,23,431.16,608.13
637,24,494.95,635.3
637,25,538.97,747.4
638,1,0,0.0
638,2,0,0.0
638,3,0,0.0
638,4,0,0.0
638,5,0,0.0
638,6,0,0.0
638,7,26.16,126.91
638,8,112.69,361.5
638,9,117.06,511.43
638,10,142.28,643.0
638,11,160.19,691.66
638,12,253.75,1213.23
638,13,352.03,1636.91
638,14,393.94,1586.74
638,15,609.88,2073.38
638,16,818.12,2551.79
638,17,761.91,1659.53
638,18,880.03,1473.46
638,19,1110.44,1570.53
638,20,1205.06,1344.66
638,21,1046.22,1282.86
638,22,1088.84,1305.97
638,23,1124.66,1506.67
638,24,1175.88,1584.39
638,25,1166.56,1388.11
639,1,0,0.0
639,2,0,0.0
639,3,0,0.0
639,4,0,0.0
639,5,0,0.0
639,6,0,0.0
639,7,5.51,8.78
639,8,3.43,3.4
639,9,15,11.78
639,10,32.57,25.87
639,11,31,16.47
639,12,33.11,22.19
639,13,36.46,22.26
639,14,30.68,18.11
639,15,37.41,33.16
639,16,65.05,67.01
639,17,94.35,122.33
639,18,253.97,310.08
639,19,303.3,375.26
639,20,482.57,530.88
639,21,562.22,520.42
639,22,694.92,574.31
639,23,477.41,389.94
639,24,347.41,314.35
639,25,344.84,279.15
640,1,0,0.0
640,2,0,0.0
640,3,0,0.0
640,4,0,0.0
640,5,0,0.0
640,6,0,0.0
640,7,0,0.0
640,8,1.09,1.16
640,9,2.36,3.42
640,10,8.82,15.87
640,11,11,14.43
640,12,7.36,7.04
640,13,8.64,9.87
640,14,10.82,12.0
640,15,19.73,27.39
640,16,12.09,11.12
640,17,6.64,6.47
640,18,13.27,7.57
640,19,35.55,45.7
640,20,39,35.27
640,21,43.82,24.64
640,22,54.64,31.67
640,23,55.55,31.35
640,24,64.27,70.36
640,25,91.55,69.46
641,1,0,0.0
641,2,0,0.0
641,3,0,0.0
641,4,0,0.0
641,5,0,0.0
641,6,0,0.0
641,7,122.29,498.9
641,8,230.85,783.23
641,9,302.68,1001.88
641,10,478.85,1765.77
641,11,519.47,1696.57
641,12,511.91,1586.9
641,13,620.82,1783.89
641,14,681.32,1774.24
641,15,900.29,2239.25
641,16,1185.94,2827.83
641,17,1349.09,3094.75
641,18,1548.68,3469.96
641,19,1860.15,4116.94
641,20,1863.06,3597.57
641,21,2038.76,3419.53
641,22,2320.74,3373.06
641,23,2489.09,3788.72
641,24,2642.65,4063.74
641,25,3417.09,4802.86
642,1,0,0.0
642,2,0,0.0
642,3,0,0.0
642,4,0,0.0
642,5,0,0.0
642,6,0,0.0
642,7,8.3,21.5
642,8,11.97,29.51
642,9,11.95,15.3
642,10,23.74,21.68
642,11,22.69,19.16
642,12,32.38,33.84
642,13,40.53,49.35
642,14,54.3,70.18
642,15,59.58,101.94
642,16,67.49,107.38
642,17,114.96,172.72
642,18,158.64,215.07
642,19,224.03,316.2
642,20,339.57,388.91
642,21,388.49,539.88
642,22,429.36,608.86
642,23,435.97,607.16
642,24,496.03,635.02
642,25,540.74,746.97
643,1,0,0.0
643,2,0,0.0
643,3,0,0.0
643,4,0,0.0
643,5,0,0.0
643,6,0,0.0
643,7,3.52,9.12
643,8,11.24,18.4
643,9,7.95,15.18
643,10,9.67,17.29
643,11,35.57,89.74
643,12,89.43,214.86
643,13,124.33,308.03
643,14,151.62,309.88
643,15,136.81,290.44
643,16,133.9,254.36
643,17,172,238.92
643,18,214.71,277.26
643,19,219.86,279.02
643,20,239.95,296.32
643,21,231.57,244.81
643,22,251.05,209.42
643,23,315,213.5
643,24,388.67,241.8
643,25,550.76,360.05
644,1,0,0.0
644,2,0,0.0
644,3,0,0.0
644,4,0,0.0
644,5,0,0.0
644,6,0,0.0
644,7,0,0.0
644,8,60.82,161.62
644,9,34.55,81.84
644,10,37.59,81.3
644,11,72.18,103.2
644,12,115.18,156.73
644,13,127.18,186.33
644,14,119.55,220.79
644,15,130.55,222.09
644,16,185.95,357.9
644,17,295.73,575.97
644,18,487.95,881.22
644,19,679.41,1216.12
644,20,698.68,1199.54
644,21,840.36,1226.91
644,22,871.91,1137.9
644,23,941.95,1094.59
644,24,908,993.12
644,25,894.36,980.49
645,1,0,0.0
645,2,0,0.0
645,3,0,0.0
645,4,0,0.0
645,5,0,0.0
645,6,0,0.0
645,7,0,0.0
645,8,0.1,0.3
645,9,0,0.0
645,10,0.1,0.3
645,11,1.3,1.85
645,12,0.6,0.8
645,13,1,1.55
645,14,-0.1,0.3
645,15,0.4,0.66
645,16,2.2,3.71
645,17,10.7,29.82
645,18,22.6,58.41
645,19,22.9,57.14
645,20,22.1,43.99
645,21,16.7,29.92
645,22,26.8,42.69
645,23,51.9,101.14
645,24,45.9,84.16
645,25,62.4,111.48
646,1,0,0.0
646,2,0,0.0
646,3,0,0.0
646,4,0,0.0
646,5,0,0.0
646,6,0,0.0
646,7,0.43,0.73
646,8,18.71,45.43
646,9,4.43,9.65
646,10,3.14,1.96
646,11,11,7.8
646,12,59.29,67.88
646,13,41.14,78.0
646,14,17.29,18.34
646,15,17,9.09
646,16,30,14.06
646,17,55.86,40.17
646,18,94.57,46.74
646,19,161.86,94.57
646,20,184.57,149.07
646,21,103.14,91.11
646,22,127.71,109.76
646,23,193.57,171.29
646,24,328.86,292.07
646,25,480.14,478.53
647,1,0,0.0
647,2,0,0.0
647,3,0,0.0
647,4,0,0.0
647,5,0,0.0
647,6,0,0.0
647,7,0,0.0
647,8,0.1,0.3
647,9,0,0.0
647,10,0.1,0.3
647,11,1,1.79
647,12,0.5,0.81
647,13,0.9,1.58
647,14,-0.1,0.3
647,15,0.2,0.4
647,16,2.2,3.71
647,17,10.7,29.82
647,18,22.8,58.33
647,19,22.5,57.29
647,20,22.7,43.68
647,21,16.5,30.02
647,22,26.8,42.69
647,23,51.8,101.19
647,24,47,83.65
647,25,63.2,111.06
648,1,0,0.0
648,2,0,0.0
648,3,0,0.0
648,4,0,0.0
648,5,0,0.0
648,6,0,0.0
648,7,0,0.0
648,8,0.1,0.3
648,9,0,0.0
648,10,0.1,0.3
648,11,1.3,1.85
648,12,0.6,0.8
648,13,1,1.55
648,14,-0.1,0.3
648,15,0.4,0.66
648,16,2.2,3.71
648,17,10.7,29.82
648,18,22.8,58.33
648,19,22.9,57.14
648,20,22.4,43.85
648,21,16.7,29.92
648,22,26.8,42.69
648,23,51.9,101.14
648,24,47.2,83.54
648,25,63.2,111.06
649,1,0,0.0
649,2,0,0.0
649,3,0,0.0
649,4,0,0.0
649,5,0,0.0
649,6,0,0.0
649,7,21.14,30.62
649,8,44.38,42.48
649,9,8.76,11.43
649,10,4.67,7.86
649,11,8.95,13.16
649,12,13.24,15.82
649,13,26,39.6
649,14,42,58.58
649,15,50.33,62.33
649,16,49.81,65.98
649,17,69.86,95.51
649,18,103.76,129.88
649,19,136.19,140.86
649,20,206.76,230.6
649,21,276.62,330.57
649,22,335.19,381.19
649,23,492.86,528.16
649,24,475.57,390.27
649,25,492.9,407.65
650,1,0,0.0
650,2,0,0.0
650,3,0,0.0
650,4,0,0.0
650,5,0,0.0
650,6,0,0.0
650,7,35.5,46.92
650,8,31.5,35.84
650,9,25,24.26
650,10,16.08,11.52
650,11,44.17,35.99
650,12,53,28.1
650,13,82.67,45.18
650,14,167.67,111.82
650,15,289.17,145.01
650,16,418.08,209.37
650,17,710.33,319.94
650,18,1342.33,769.96
650,19,3483.17,1621.0
650,20,4900.92,2243.11
650,21,5277.42,1939.8
650,22,5112.17,1789.0
650,23,4927.92,1699.24
650,24,5411.17,1619.47
650,25,5686.42,1657.04
651,1,0,0.0
651,2,0,0.0
651,3,0,0.0
651,4,0,0.0
651,5,0,0.0
651,6,0,0.0
651,7,6.42,12.28
651,8,7.63,8.71
651,9,13.74,22.78
651,10,22.37,29.34
651,11,35.68,26.74
651,12,54.16,40.39
651,13,66.68,64.72
651,14,43.58,36.74
651,15,48.89,53.34
651,16,54.37,51.24
651,17,73.11,66.5
651,18,107.53,77.14
651,19,153.95,102.63
651,20,124.68,86.58
651,21,132.05,100.31
651,22,149.53,126.27
651,23,154.16,131.82
651,24,168,151.65
651,25,258.11,419.96
652,1,0,0.0
652,2,0,0.0
652,3,0,0.0
652,4,0,0.0
652,5,0,0.0
652,6,0,0.0
652,7,1.97,5.66
652,8,6.62,21.23
652,9,13.28,31.9
652,10,18.34,25.7
652,11,18.79,17.62
652,12,32.45,40.24
652,13,27.69,32.88
652,14,35.97,39.77
652,15,59.1,89.8
652,16,77.48,156.36
652,17,135.17,288.09
652,18,143.79,306.1
652,19,251.45,535.31
652,20,325.45,503.99
652,21,367.41,433.86
652,22,441.21,454.95
652,23,629.1,600.78
652,24,765.9,828.9
652,25,757.69,947.97
653,1,0,0.0
653,2,0,0.0
653,3,0,0.0
653,4,0,0.0
653,5,0,0.0
653,6,0,0.0
653,7,0.23,1.15
653,8,0.62,2.04
653,9,0.31,1.03
653,10,5.58,6.44
653,11,8.92,14.51
653,12,18.31,21.94
653,13,24.08,28.26
653,14,22.35,27.7
